2024-01-29 19:41:48 | INFO | controller | args: Namespace(host='localhost', port=21001, dispatch_method='shortest_queue', ssl=False)
2024-01-29 20:28:04 | INFO | stdout | INFO:     ::1:36590 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:05 | INFO | stdout | INFO:     ::1:34608 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:05 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 20:28:05 | INFO | stdout | INFO:     ::1:34612 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:07 | INFO | stdout | INFO:     ::1:34628 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:07 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [6.0], ret: http://localhost:21002
2024-01-29 20:28:07 | INFO | stdout | INFO:     ::1:34634 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:09 | INFO | stdout | INFO:     ::1:34640 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:09 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [7.0], ret: http://localhost:21002
2024-01-29 20:28:09 | INFO | stdout | INFO:     ::1:34648 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:10 | INFO | stdout | INFO:     ::1:34650 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:10 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [8.0], ret: http://localhost:21002
2024-01-29 20:28:10 | INFO | stdout | INFO:     ::1:34664 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:12 | INFO | stdout | INFO:     ::1:34676 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:12 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [9.0], ret: http://localhost:21002
2024-01-29 20:28:12 | INFO | stdout | INFO:     ::1:34682 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:14 | INFO | stdout | INFO:     ::1:34690 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:14 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [10.0], ret: http://localhost:21002
2024-01-29 20:28:14 | INFO | stdout | INFO:     ::1:34700 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:16 | INFO | stdout | INFO:     ::1:40238 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:16 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [11.0], ret: http://localhost:21002
2024-01-29 20:28:16 | INFO | stdout | INFO:     ::1:40244 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:17 | INFO | stdout | INFO:     ::1:40246 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:17 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [12.0], ret: http://localhost:21002
2024-01-29 20:28:17 | INFO | stdout | INFO:     ::1:40252 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:19 | INFO | stdout | INFO:     ::1:40266 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:19 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [13.0], ret: http://localhost:21002
2024-01-29 20:28:19 | INFO | stdout | INFO:     ::1:40276 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:21 | INFO | stdout | INFO:     ::1:40286 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:21 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [14.0], ret: http://localhost:21002
2024-01-29 20:28:21 | INFO | stdout | INFO:     ::1:40296 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:22 | INFO | stdout | INFO:     ::1:40310 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:22 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [15.0], ret: http://localhost:21002
2024-01-29 20:28:22 | INFO | stdout | INFO:     ::1:40320 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:24 | INFO | stdout | INFO:     ::1:40324 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:24 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [16.0], ret: http://localhost:21002
2024-01-29 20:28:24 | INFO | stdout | INFO:     ::1:40340 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:26 | INFO | stdout | INFO:     ::1:55528 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:26 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [17.0], ret: http://localhost:21002
2024-01-29 20:28:26 | INFO | stdout | INFO:     ::1:55544 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:27 | INFO | stdout | INFO:     ::1:55550 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:27 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [18.0], ret: http://localhost:21002
2024-01-29 20:28:27 | INFO | stdout | INFO:     ::1:55556 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:29 | INFO | stdout | INFO:     ::1:55568 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:29 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [19.0], ret: http://localhost:21002
2024-01-29 20:28:29 | INFO | stdout | INFO:     ::1:55584 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:31 | INFO | stdout | INFO:     ::1:55590 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:31 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [20.0], ret: http://localhost:21002
2024-01-29 20:28:31 | INFO | stdout | INFO:     ::1:55600 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:32 | INFO | stdout | INFO:     ::1:55616 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:32 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [21.0], ret: http://localhost:21002
2024-01-29 20:28:32 | INFO | stdout | INFO:     ::1:55620 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:34 | INFO | stdout | INFO:     ::1:55632 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:34 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [22.0], ret: http://localhost:21002
2024-01-29 20:28:34 | INFO | stdout | INFO:     ::1:55636 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:36 | INFO | stdout | INFO:     ::1:55952 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:36 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [23.0], ret: http://localhost:21002
2024-01-29 20:28:36 | INFO | stdout | INFO:     ::1:55958 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:37 | INFO | stdout | INFO:     ::1:55960 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:37 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [24.0], ret: http://localhost:21002
2024-01-29 20:28:37 | INFO | stdout | INFO:     ::1:55968 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:39 | INFO | stdout | INFO:     ::1:55976 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:39 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [25.0], ret: http://localhost:21002
2024-01-29 20:28:39 | INFO | stdout | INFO:     ::1:55980 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:41 | INFO | stdout | INFO:     ::1:55994 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:41 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [26.0], ret: http://localhost:21002
2024-01-29 20:28:41 | INFO | stdout | INFO:     ::1:56004 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:42 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 20:28:42 | INFO | stdout | INFO:     ::1:56020 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 20:28:42 | INFO | stdout | INFO:     ::1:56028 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:42 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 20:28:42 | INFO | stdout | INFO:     ::1:56036 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:44 | INFO | stdout | INFO:     ::1:56046 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:44 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 20:28:44 | INFO | stdout | INFO:     ::1:56048 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:46 | INFO | stdout | INFO:     ::1:36140 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:46 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 20:28:46 | INFO | stdout | INFO:     ::1:36148 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:47 | INFO | stdout | INFO:     ::1:36164 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:47 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 20:28:47 | INFO | stdout | INFO:     ::1:36174 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:49 | INFO | stdout | INFO:     ::1:36176 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:49 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 20:28:49 | INFO | stdout | INFO:     ::1:36182 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:51 | INFO | stdout | INFO:     ::1:36188 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:51 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 20:28:51 | INFO | stdout | INFO:     ::1:36196 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:52 | INFO | stdout | INFO:     ::1:36204 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:52 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [6.0], ret: http://localhost:21002
2024-01-29 20:28:52 | INFO | stdout | INFO:     ::1:36212 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:54 | INFO | stdout | INFO:     ::1:36226 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:54 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [7.0], ret: http://localhost:21002
2024-01-29 20:28:54 | INFO | stdout | INFO:     ::1:36240 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:56 | INFO | stdout | INFO:     ::1:60450 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:56 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [8.0], ret: http://localhost:21002
2024-01-29 20:28:56 | INFO | stdout | INFO:     ::1:60456 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:57 | INFO | stdout | INFO:     ::1:60464 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:57 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [9.0], ret: http://localhost:21002
2024-01-29 20:28:57 | INFO | stdout | INFO:     ::1:60474 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:28:59 | INFO | stdout | INFO:     ::1:60480 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:28:59 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [10.0], ret: http://localhost:21002
2024-01-29 20:28:59 | INFO | stdout | INFO:     ::1:60494 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:01 | INFO | stdout | INFO:     ::1:60504 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:01 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [11.0], ret: http://localhost:21002
2024-01-29 20:29:01 | INFO | stdout | INFO:     ::1:60516 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:02 | INFO | stdout | INFO:     ::1:60520 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:02 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [12.0], ret: http://localhost:21002
2024-01-29 20:29:02 | INFO | stdout | INFO:     ::1:60524 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:04 | INFO | stdout | INFO:     ::1:60534 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:04 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [13.0], ret: http://localhost:21002
2024-01-29 20:29:04 | INFO | stdout | INFO:     ::1:60544 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:06 | INFO | stdout | INFO:     ::1:58054 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:06 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [14.0], ret: http://localhost:21002
2024-01-29 20:29:06 | INFO | stdout | INFO:     ::1:58068 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:07 | INFO | stdout | INFO:     ::1:58080 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:07 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [15.0], ret: http://localhost:21002
2024-01-29 20:29:07 | INFO | stdout | INFO:     ::1:58084 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:09 | INFO | stdout | INFO:     ::1:58096 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:09 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [16.0], ret: http://localhost:21002
2024-01-29 20:29:09 | INFO | stdout | INFO:     ::1:58100 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:11 | INFO | stdout | INFO:     ::1:58104 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:11 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [17.0], ret: http://localhost:21002
2024-01-29 20:29:11 | INFO | stdout | INFO:     ::1:58112 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:12 | INFO | stdout | INFO:     ::1:58128 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:12 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [18.0], ret: http://localhost:21002
2024-01-29 20:29:12 | INFO | stdout | INFO:     ::1:58144 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:14 | INFO | stdout | INFO:     ::1:58150 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:14 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [19.0], ret: http://localhost:21002
2024-01-29 20:29:14 | INFO | stdout | INFO:     ::1:58154 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:16 | INFO | stdout | INFO:     ::1:41674 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:16 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [20.0], ret: http://localhost:21002
2024-01-29 20:29:16 | INFO | stdout | INFO:     ::1:41684 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:18 | INFO | stdout | INFO:     ::1:41696 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:18 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [21.0], ret: http://localhost:21002
2024-01-29 20:29:18 | INFO | stdout | INFO:     ::1:41710 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:19 | INFO | stdout | INFO:     ::1:41718 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:19 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [22.0], ret: http://localhost:21002
2024-01-29 20:29:19 | INFO | stdout | INFO:     ::1:41732 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:21 | INFO | stdout | INFO:     ::1:41742 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:21 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [23.0], ret: http://localhost:21002
2024-01-29 20:29:21 | INFO | stdout | INFO:     ::1:41748 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:23 | INFO | stdout | INFO:     ::1:41758 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:23 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [24.0], ret: http://localhost:21002
2024-01-29 20:29:23 | INFO | stdout | INFO:     ::1:41770 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:24 | INFO | stdout | INFO:     ::1:34596 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:24 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [25.0], ret: http://localhost:21002
2024-01-29 20:29:24 | INFO | stdout | INFO:     ::1:34604 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:26 | INFO | stdout | INFO:     ::1:34612 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:26 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [26.0], ret: http://localhost:21002
2024-01-29 20:29:26 | INFO | stdout | INFO:     ::1:34620 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:27 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 20:29:27 | INFO | stdout | INFO:     ::1:34630 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 20:29:28 | INFO | stdout | INFO:     ::1:34636 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:28 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 20:29:28 | INFO | stdout | INFO:     ::1:34642 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:29 | INFO | stdout | INFO:     ::1:34652 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:29 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 20:29:29 | INFO | stdout | INFO:     ::1:34660 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:31 | INFO | stdout | INFO:     ::1:34672 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:31 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 20:29:31 | INFO | stdout | INFO:     ::1:34674 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:33 | INFO | stdout | INFO:     ::1:34684 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:33 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 20:29:33 | INFO | stdout | INFO:     ::1:34692 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:34 | INFO | stdout | INFO:     ::1:49980 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:34 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 20:29:34 | INFO | stdout | INFO:     ::1:49994 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:36 | INFO | stdout | INFO:     ::1:50006 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:36 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 20:29:36 | INFO | stdout | INFO:     ::1:50022 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:38 | INFO | stdout | INFO:     ::1:50028 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:38 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [6.0], ret: http://localhost:21002
2024-01-29 20:29:38 | INFO | stdout | INFO:     ::1:50038 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:39 | INFO | stdout | INFO:     ::1:50052 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:39 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [7.0], ret: http://localhost:21002
2024-01-29 20:29:39 | INFO | stdout | INFO:     ::1:50060 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:41 | INFO | stdout | INFO:     ::1:50066 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:41 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [8.0], ret: http://localhost:21002
2024-01-29 20:29:41 | INFO | stdout | INFO:     ::1:50078 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:43 | INFO | stdout | INFO:     ::1:50090 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:43 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [9.0], ret: http://localhost:21002
2024-01-29 20:29:43 | INFO | stdout | INFO:     ::1:50106 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:44 | INFO | stdout | INFO:     ::1:49538 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:44 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [10.0], ret: http://localhost:21002
2024-01-29 20:29:44 | INFO | stdout | INFO:     ::1:49542 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:46 | INFO | stdout | INFO:     ::1:49558 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:46 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [11.0], ret: http://localhost:21002
2024-01-29 20:29:46 | INFO | stdout | INFO:     ::1:49564 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:48 | INFO | stdout | INFO:     ::1:49574 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:48 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [12.0], ret: http://localhost:21002
2024-01-29 20:29:48 | INFO | stdout | INFO:     ::1:49590 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:49 | INFO | stdout | INFO:     ::1:49592 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:49 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [13.0], ret: http://localhost:21002
2024-01-29 20:29:49 | INFO | stdout | INFO:     ::1:49606 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:51 | INFO | stdout | INFO:     ::1:49612 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:51 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [14.0], ret: http://localhost:21002
2024-01-29 20:29:51 | INFO | stdout | INFO:     ::1:49626 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:53 | INFO | stdout | INFO:     ::1:49640 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:53 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [15.0], ret: http://localhost:21002
2024-01-29 20:29:53 | INFO | stdout | INFO:     ::1:49650 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:54 | INFO | stdout | INFO:     ::1:59868 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:54 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [16.0], ret: http://localhost:21002
2024-01-29 20:29:54 | INFO | stdout | INFO:     ::1:59872 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:56 | INFO | stdout | INFO:     ::1:59876 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:56 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [17.0], ret: http://localhost:21002
2024-01-29 20:29:56 | INFO | stdout | INFO:     ::1:59884 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:58 | INFO | stdout | INFO:     ::1:59896 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:58 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [18.0], ret: http://localhost:21002
2024-01-29 20:29:58 | INFO | stdout | INFO:     ::1:59908 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:29:59 | INFO | stdout | INFO:     ::1:59912 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:29:59 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [19.0], ret: http://localhost:21002
2024-01-29 20:29:59 | INFO | stdout | INFO:     ::1:59922 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:30:01 | INFO | stdout | INFO:     ::1:59936 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:30:01 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [20.0], ret: http://localhost:21002
2024-01-29 20:30:01 | INFO | stdout | INFO:     ::1:59938 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:30:03 | INFO | stdout | INFO:     ::1:59952 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:30:03 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [21.0], ret: http://localhost:21002
2024-01-29 20:30:03 | INFO | stdout | INFO:     ::1:59968 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:30:04 | INFO | stdout | INFO:     ::1:37806 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:30:04 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [22.0], ret: http://localhost:21002
2024-01-29 20:30:04 | INFO | stdout | INFO:     ::1:37808 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:30:06 | INFO | stdout | INFO:     ::1:37814 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:30:06 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [23.0], ret: http://localhost:21002
2024-01-29 20:30:06 | INFO | stdout | INFO:     ::1:37822 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:30:08 | INFO | stdout | INFO:     ::1:37836 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:30:08 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [24.0], ret: http://localhost:21002
2024-01-29 20:30:08 | INFO | stdout | INFO:     ::1:37840 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:30:09 | INFO | stdout | INFO:     ::1:37844 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:30:09 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [25.0], ret: http://localhost:21002
2024-01-29 20:30:09 | INFO | stdout | INFO:     ::1:37848 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:30:11 | INFO | stdout | INFO:     ::1:37862 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:30:11 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [26.0], ret: http://localhost:21002
2024-01-29 20:30:11 | INFO | stdout | INFO:     ::1:37870 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:30:12 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 20:30:12 | INFO | stdout | INFO:     ::1:37880 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 20:30:13 | INFO | stdout | INFO:     ::1:37894 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:30:13 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 20:30:13 | INFO | stdout | INFO:     ::1:37910 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:30:14 | INFO | stdout | INFO:     ::1:39664 - "POST /list_models HTTP/1.1" 200 OK
